|  wavelength |       flux |     error | order |  module |  strip |
|      double |     double |    double |   int |     int |    int |
|          um |         Jy |        Jy |       |         |        |
|         nan |        nan |       nan |       |         |        |
    14.286190          nan         nan      15        0        5
    14.296748          nan         nan      15        0        5
    14.307295          nan         nan      15        0        5
    14.317840          nan         nan      15        0        5
    14.328392          nan         nan      15        0        5
    14.338943          nan         nan      15        0        5
    14.349491          nan         nan      15        0        5
    14.360039          nan         nan      15        0        5
    14.370584          nan         nan      15        0        5
    14.381128          nan         nan      15        0        5
    14.391670          nan         nan      15        0        5
    14.021078          nan         nan      14        0        6
    14.032586          nan         nan      14        0        6
    14.044092          nan         nan      14        0        6
    14.055597          nan         nan      14        0        6
    14.067112          nan         nan      14        0        6
    14.078626          nan         nan      14        0        6
    14.090124          nan         nan      14        0        6
    14.101622          nan         nan      14        0        6
    14.113115          nan         nan      14        0        6
    14.124608          nan         nan      14        0        6
    14.136099          nan         nan      14        0        6
    14.147587          nan         nan      14        0        6
    14.159074          nan         nan      14        0        6
    14.170559          nan         nan      14        0        6
    14.182041          nan         nan      14        0        6
    14.193522          nan         nan      14        0        6
    14.205001    42.712337    0.295317      14        0        6
    14.216478    42.878197    0.462378      14        0        6
    14.227953    43.257210    0.406884      14        0        6
    14.239426    43.214020    0.300751      14        0        6
    14.250896    42.955933    0.344523      14        0        6
    14.262365    42.623550    0.213805      14        0        6
    14.273833    43.835648    0.459146      14        0        6
    14.285313    42.727470    0.414061      14        0        6
    14.296789    44.603497    0.315273      14        0        6
    14.308250    44.481915    0.244997      14        0        6
    14.319710    45.868114    0.141417      14        0        6
    14.331167    47.239288    0.162993      14        0        6
    14.342623    50.105110    0.125707      14        0        6
    14.354076    54.821033    0.268321      14        0        6
    14.365528    58.270237    0.186512      14        0        6
    14.376977    55.204590    0.276875      14        0        6
    14.388425    49.041191    0.276385      14        0        6
    14.399870    47.423065    0.186157      14        0        6
    14.411314    46.542946    0.169362      14        0        6
    14.422756    45.808311    0.178789      14        0        6
    14.434196    45.946354    0.154696      14        0        6
    14.445634    45.488319    0.257577      14        0        6
    14.457070    45.525791    0.155116      14        0        6
    14.468504    45.647736    0.154224      14        0        6
    14.479937    45.777218    0.251644      14        0        6
    14.491125    45.507061    0.153358      14        0        6
    14.502553    44.954063    0.364075      14        0        6
    14.513980    46.477234    0.208627      14        0        6
    14.525404    45.346092    0.189644      14        0        6
    14.536826    46.812275    0.310167      14        0        6
    14.548246    46.034164    0.186868      14        0        6
    14.559665    45.793056    3.124977      14        0        6
    14.571081    46.335590    0.358950      14        0        6
    14.582496    47.140835    3.050486      14        0        6
    14.593908    46.737038    3.642623      14        0        6
    14.605075    46.929386    0.340714      14        0        6
    14.616484    46.485107    0.422525      14        0        6
    14.627890    46.138130    3.125861      14        0        6
    14.639295    46.039272    0.335979      14        0        6
    14.650697    47.225975    0.307979      14        0        6
    14.662098    47.108643    0.324616      14        0        6
    14.673496    46.960365    0.436029      14        0        6
    14.684894    46.990551    0.373420      14        0        6
    14.696289    47.431274    0.339432      14        0        6
    14.707682    47.629696    0.336406      14        0        6
    14.719073    47.931561    0.461057      14        0        6
    14.730462    47.761852    0.368833      14        0        6
    14.741850    47.681293    0.266435      14        0        6
    14.753235    47.303699    0.316968      14        0        6
    14.764618    48.170227    0.377745      14        0        6
    14.776001    48.087101    0.458484      14        0        6
    14.787380    48.578564    0.372767      14        0        6
    14.798758    48.294086    0.383546      14        0        6
    14.810133    47.857929    0.182330      14        0        6
    14.821507    48.636871    0.241322      14        0        6
    14.832880    48.506966    0.391712      14        0        6
    14.844250    48.389179    0.206696      14        0        6
    14.855618    48.771336    0.310201      14        0        6
    14.866984    48.310047    0.125105      14        0        6
    14.878349    48.095501    0.152665      14        0        6
    14.889711    49.669079    0.293127      14        0        6
    14.901073    48.732803    0.090361      14        0        6
    14.912432    48.685627    0.102182      14        0        6
    14.923788    48.710945    0.266568      14        0        6
    14.935143    49.222111    0.112026      14        0        6
    14.946496    48.853638    0.159453      14        0        6
    14.957848    49.206947    0.219452      14        0        6
    14.969196    49.630028    0.099419      14        0        6
    14.980544    49.467636    0.311340      14        0        6
    14.991890    49.574947    0.169930      14        0        6
    15.003233    49.691597    0.111006      14        0        6
    15.014575    49.859222    0.294753      14        0        6
    15.025915    49.883255    0.199483      14        0        6
    15.037252    49.998806    0.377268      14        0        6
    15.048589    49.525547    0.303475      14        0        6
    15.059923    49.952812    0.250761      14        0        6
    15.071256    49.725735    0.442895      14        0        6
    15.082586    50.302574    0.416118      14        0        6
    15.093915    50.086121    0.526279      14        0        6
    15.105242    50.555473    0.444542      14        0        6
    15.116566    50.696182    0.421349      14        0        6
    15.127890    49.737995    0.584324      14        0        6
    15.139210    51.338318    0.505363      14        0        6
    15.150530    50.540707    0.315064      14        0        6
    15.161847    50.329979    0.567308      14        0        6
    15.172903    51.244381    0.443900      14        0        6
    15.184216    51.169758    0.675560      14        0        6
    15.195528    50.309856    0.547850      14        0        6
    15.206838          nan         nan      14        0        6
    15.218145          nan         nan      14        0        6
    15.229451          nan         nan      14        0        6
    15.240755          nan         nan      14        0        6
    15.252057          nan         nan      14        0        6
    15.263357          nan         nan      14        0        6
    15.274656          nan         nan      14        0        6
    15.285953          nan         nan      14        0        6
    15.297214          nan         nan      14        0        6
    15.308507          nan         nan      14        0        6
    15.319798          nan         nan      14        0        6
    15.330824          nan         nan      14        0        6
    15.342111          nan         nan      14        0        6
    15.353395          nan         nan      14        0        6
    15.364677          nan         nan      14        0        6
    15.375959          nan         nan      14        0        6
    15.387239          nan         nan      14        0        6
    15.398516          nan         nan      14        0        6
    15.100754          nan         nan      13        0        7
    15.113121          nan         nan      13        0        7
    15.125486          nan         nan      13        0        7
    15.137850          nan         nan      13        0        7
    15.150210          nan         nan      13        0        7
    15.162569          nan         nan      13        0        7
    15.174927          nan         nan      13        0        7
    15.187281          nan         nan      13        0        7
    15.199634          nan         nan      13        0        7
    15.211985    49.288914    0.210901      13        0        7
    15.224035    49.835991    0.399967      13        0        7
    15.236382    49.496769    0.251042      13        0        7
    15.248726    49.433815    0.283946      13        0        7
    15.261067    50.195343    0.391501      13        0        7
    15.273407    50.024323    0.488106      13        0        7
    15.285789    50.140373    0.417273      13        0        7
    15.298124    49.814270    0.687724      13        0        7
    15.310159    49.530918    0.365222      13        0        7
    15.322489    50.323338    0.718906      13        0        7
    15.334818    50.396488    0.575914      13        0        7
    15.347145    50.153519    0.538911      13        0        7
    15.359470    50.810982    0.657107      13        0        7
    15.371793    50.479286    0.503446      13        0        7
    15.384113    50.882408    0.501023      13        0        7
    15.396431    50.645298    0.413638      13        0        7
    15.408748    50.669811    0.512827      13        0        7
    15.421062    50.760838    0.447966      13        0        7
    15.433374    50.751011    0.368464      13        0        7
    15.445684    51.073860    0.408591      13        0        7
    15.457993    50.956654    0.242840      13        0        7
    15.470299    51.140530    0.200819      13        0        7
    15.482602    51.291298    0.350565      13        0        7
    15.494904    50.955486    0.237198      13        0        7
    15.507204    51.614113    0.377099      13        0        7
    15.519501    51.732647    0.240550      13        0        7
    15.531797    51.693974    0.166553      13        0        7
    15.544090    53.683285    0.404553      13        0        7
    15.556381    54.907482    0.256696      13        0        7
    15.568670    57.078053    0.223101      13        0        7
    15.580958    60.441193    0.379675      13        0        7
    15.593243    66.999207    0.254335      13        0        7
    15.605526    74.444733    0.490428      13        0        7
    15.617499    68.524986    0.322813      13        0        7
    15.629778    61.981819    0.215859      13        0        7
    15.642055    58.185856    0.176266      13        0        7
    15.654329    55.003620    0.190952      13        0        7
    15.666601    54.597538    0.825373      13        0        7
    15.678919    53.902958    0.347715      13        0        7
    15.691188    53.849804    0.399087      13        0        7
    15.703454    53.761333    0.222806      13        0        7
    15.715718    53.733418    0.540974      13        0        7
    15.727981    53.446651    0.553280      13        0        7
    15.740240    54.213081    0.549183      13        0        7
    15.752186    53.931526    0.674085      13        0        7
    15.764441    54.065350    0.412489      13        0        7
    15.776695    54.120167    0.559078      13        0        7
    15.788947    53.896580    0.601929      13        0        7
    15.801196    54.261272    0.443188      13        0        7
    15.813444    54.713089    0.401731      13        0        7
    15.825689    54.333660    0.363225      13        0        7
    15.837933    54.398289    0.427194      13        0        7
    15.850174    54.662418    0.345667      13        0        7
    15.862413    54.962135    0.339879      13        0        7
    15.874651    54.652115    0.265444      13        0        7
    15.886887    54.064655    0.206107      13        0        7
    15.899118    55.386349    0.206231      13        0        7
    15.911350    53.934193    0.128264      13        0        7
    15.923578    54.734341    0.351690      13        0        7
    15.935806    54.803818    0.265052      13        0        7
    15.948030    54.770180    0.148214      13        0        7
    15.960254    54.326271    0.288407      13        0        7
    15.972475    55.019501    0.330629      13        0        7
    15.984694    55.113525    0.296062      13        0        7
    15.996910    55.410130    0.255982      13        0        7
    16.009125    55.076508    0.314893      13        0        7
    16.021339    55.898964    0.357805      13        0        7
    16.033548    55.094769    0.290001      13        0        7
    16.045757    54.241096    0.314551      13        0        7
    16.057964    55.629711    0.328336      13        0        7
    16.070168    55.517544    0.362571      13        0        7
    16.082371    56.655640    0.243254      13        0        7
    16.094250    56.702534    0.232324      13        0        7
    16.106398    55.262245    1.557530      13        0        7
    16.118593    57.591702    0.178024      13        0        7
    16.130787    56.785957    0.253250      13        0        7
    16.142979    56.925110    0.229402      13        0        7
    16.155169    57.172462    0.294567      13        0        7
    16.167356    57.146172    0.213609      13        0        7
    16.179543    57.676109    0.315385      13        0        7
    16.191727    57.317825    0.526834      13        0        7
    16.203583    57.521526    0.411611      13        0        7
    16.215763    56.776524    0.431455      13        0        7
    16.227942    58.001148    0.434994      13        0        7
    16.240116    57.342030    0.592902      13        0        7
    16.252291    57.649063    0.508224      13        0        7
    16.264462    57.384972    0.341605      13        0        7
    16.276630    58.652000    0.592800      13        0        7
    16.288799    57.455521    0.442278      13        0        7
    16.300964    58.094975    0.503174      13        0        7
    16.313128    59.536198    0.521998      13        0        7
    16.325291    56.793411    0.330116      13        0        7
    16.337448    57.746540    0.558275      13        0        7
    16.349606    58.690289    0.427077      13        0        7
    16.361763    56.276470    0.351137      13        0        7
    16.373917    58.782990    0.327049      13        0        7
    16.386066    57.715984    0.438559      13        0        7
    16.398216    59.244946    0.275907      13        0        7
    16.410364    56.576862    0.331137      13        0        7
    16.422510    60.914963    4.614076      13        0        7
    16.434654    58.907921    0.327495      13        0        7
    16.446796    58.588333    0.280821      13        0        7
    16.458935    57.403980    2.921263      13        0        7
    16.471073    60.049564    0.252836      13        0        7
    16.483208    58.542091    0.473980      13        0        7
    16.495316    58.511742    0.453852      13        0        7
    16.507418          nan         nan      13        0        7
    16.519547          nan         nan      13        0        7
    16.531675          nan         nan      13        0        7
    16.543800          nan         nan      13        0        7
    16.555923          nan         nan      13        0        7
    16.568047          nan         nan      13        0        7
    16.580166          nan         nan      13        0        7
    16.592283          nan         nan      13        0        7
    16.313602          nan         nan      12        0        8
    16.326973          nan         nan      12        0        8
    16.340342          nan         nan      12        0        8
    16.353708          nan         nan      12        0        8
    16.367073          nan         nan      12        0        8
    16.380436          nan         nan      12        0        8
    16.393831          nan         nan      12        0        8
    16.407223          nan         nan      12        0        8
    16.420578          nan         nan      12        0        8
    16.433933          nan         nan      12        0        8
    16.447283          nan         nan      12        0        8
    16.460632          nan         nan      12        0        8
    16.473598          nan         nan      12        0        8
    16.486942          nan         nan      12        0        8
    16.500284    55.215023    1.594592      12        0        8
    16.513622    58.886921    3.653758      12        0        8
    16.526960    56.423798    0.741069      12        0        8
    16.539913    56.521854    0.620271      12        0        8
    16.553246    56.401180    0.520680      12        0        8
    16.566574    56.579220    0.597932      12        0        8
    16.579903    56.595249    0.588381      12        0        8
    16.593227    56.794174    0.561861      12        0        8
    16.606550    56.850952    0.596902      12        0        8
    16.619871    56.618713    0.584988      12        0        8
    16.633190    56.904572    0.536791      12        0        8
    16.646505    56.092880    0.550980      12        0        8
    16.659821    56.947182    0.708580      12        0        8
    16.673134    58.464249    0.876760      12        0        8
    16.686478    55.602848    0.523069      12        0        8
    16.699787    57.874680    0.673274      12        0        8
    16.713127    56.327770    0.501009      12        0        8
    16.726429    57.592072    0.240129      12        0        8
    16.739731    57.240051    0.303069      12        0        8
    16.753031    56.958946    0.333886      12        0        8
    16.766327    58.072216    0.376787      12        0        8
    16.779621    57.419216    0.510443      12        0        8
    16.792912    57.127529    0.324587      12        0        8
    16.805811    58.587349    0.381870      12        0        8
    16.819098    57.046009    0.454693      12        0        8
    16.832382    59.186882    0.476022      12        0        8
    16.845665    58.289356    0.597523      12        0        8
    16.858946    57.339905    0.695400      12        0        8
    16.871830    58.527149    0.654225      12        0        8
    16.885105    58.055843    0.598737      12        0        8
    16.898380    58.997166    0.649953      12        0        8
    16.911650    58.911015    0.585985      12        0        8
    16.924919    60.085983    0.755117      12        0        8
    16.938185    58.975910    0.574769      12        0        8
    16.951450    59.264389    0.454083      12        0        8
    16.964710    58.777699    0.519059      12        0        8
    16.977970    59.611656    0.389983      12        0        8
    16.991228    59.590790    0.390329      12        0        8
    17.004484    58.257664    0.230220      12        0        8
    17.017738    59.459312    0.345461      12        0        8
    17.030989    58.645748    0.255958      12        0        8
    17.044237    60.146206    3.673897      12        0        8
    17.057484    59.122395    0.228862      12        0        8
    17.070728    59.429134    0.227267      12        0        8
    17.083969    59.805511    0.180334      12        0        8
    17.097210    60.375042    0.247181      12        0        8
    17.110449    60.489239    0.336296      12        0        8
    17.123684    59.179272    0.446621      12        0        8
    17.136917    59.612469    0.218038      12        0        8
    17.150148    60.033634    0.307018      12        0        8
    17.162975    58.424599    1.494368      12        0        8
    17.176201    60.248405    0.509859      12        0        8
    17.189426    60.357864    0.514881      12        0        8
    17.202648    60.455036    0.394063      12        0        8
    17.215868    60.479111    0.522299      12        0        8
    17.228682    59.790604    0.540555      12        0        8
    17.241896    61.217632    0.560294      12        0        8
    17.255108    60.243271    0.902433      12        0        8
    17.268318    60.651073    0.547225      12        0        8
    17.281528    60.069397    0.542920      12        0        8
    17.294735    60.867451    0.626818      12        0        8
    17.307938    61.022305    0.566602      12        0        8
    17.321140    61.157253    0.635353      12        0        8
    17.334339    61.003231    0.447795      12        0        8
    17.347538    61.257397    0.209627      12        0        8
    17.360733    59.517128    0.355248      12        0        8
    17.373928    61.622692    0.234884      12        0        8
    17.387117    60.945366    0.263126      12        0        8
    17.400307    61.109447    0.332171      12        0        8
    17.413494    60.540379    0.262623      12        0        8
    17.426678    61.546978    0.208209      12        0        8
    17.439861    61.537025    0.142468      12        0        8
    17.453041    59.953510    0.226828      12        0        8
    17.466219    60.772068    0.302227      12        0        8
    17.479393    61.071568    0.455440      12        0        8
    17.492569    61.792767    0.442970      12        0        8
    17.505741    59.981205    0.541142      12        0        8
    17.518496    62.421562    0.808821      12        0        8
    17.531662    61.544395    0.689613      12        0        8
    17.544827    62.843464    0.598589      12        0        8
    17.557989    61.044014    0.657956      12        0        8
    17.570734    62.302849    0.543269      12        0        8
    17.584309    62.316967    0.927690      12        0        8
    17.597466    62.402264    1.029248      12        0        8
    17.610161    62.619217    0.658431      12        0        8
    17.623310    62.663151    0.698675      12        0        8
    17.636417    64.713127    0.973273      12        0        8
    17.649565    61.923798    0.824464      12        0        8
    17.662708    61.134109    0.526680      12        0        8
    17.675850    63.341393    0.640803      12        0        8
    17.688992    63.049843    0.669282      12        0        8
    17.702129    62.247719    0.497331      12        0        8
    17.715267    62.758423    0.951184      12        0        8
    17.728401    62.981651    0.423535      12        0        8
    17.741531    62.170319    0.246922      12        0        8
    17.754662    61.581787    0.219438      12        0        8
    17.767790    64.183197    0.439644      12        0        8
    17.780914    62.633842    0.754910      12        0        8
    17.794039    63.756004    0.305980      12        0        8
    17.807159    61.303501    0.447882      12        0        8
    17.820278    63.842472    0.279527      12        0        8
    17.833397    62.785664    0.303745      12        0        8
    17.846512    62.105637    0.250545      12        0        8
    17.859623    63.276386    0.599766      12        0        8
    17.872734    63.857216    0.261486      12        0        8
    17.885843    61.708588    0.285777      12        0        8
    17.898523    63.896816    0.398662      12        0        8
    17.810749          nan         nan      11        0        9
    17.825287          nan         nan      11        0        9
    17.839823          nan         nan      11        0        9
    17.854357          nan         nan      11        0        9
    17.868944          nan         nan      11        0        9
    17.883528          nan         nan      11        0        9
    17.898056          nan         nan      11        0        9
    17.912579    59.439148    0.273772      11        0        9
    17.927101    60.168804    0.381243      11        0        9
    17.941620    60.551510    0.524916      11        0        9
    17.955647    60.287231    0.610767      11        0        9
    17.970161    60.454544    0.644696      11        0        9
    17.984673    60.907436    0.782583      11        0        9
    17.999180    59.928749    0.840463      11        0        9
    18.013195    60.536873    0.719671      11        0        9
    18.027699    60.606350    0.642382      11        0        9
    18.042200    60.451588    0.567710      11        0        9
    18.056698    60.873795    0.697322      11        0        9
    18.071194    60.391838    0.540429      11        0        9
    18.085690    60.381172    0.406262      11        0        9
    18.100180    60.584919    0.618970      11        0        9
    18.114670    62.141384    0.959361      11        0        9
    18.129154    60.303761    0.765197      11        0        9
    18.143639    61.231815    0.675373      11        0        9
    18.158121    60.009296    0.398822      11        0        9
    18.172600    61.096436    0.522645      11        0        9
    18.187077    59.999836    0.683214      11        0        9
    18.201611    61.338028    0.604486      11        0        9
    18.216084    59.709469    0.598223      11        0        9
    18.229994    61.320568    0.684181      11        0        9
    18.244579    62.194023    0.462286      11        0        9
    18.259045    60.408085    0.450940      11        0        9
    18.273506    60.710743    0.972273      11        0        9
    18.287966    60.922089    0.936937      11        0        9
    18.301922    60.615089    0.714709      11        0        9
    18.316376    61.023911    0.694543      11        0        9
    18.330826    60.525372    0.476725      11        0        9
    18.345276    60.572861    0.504435      11        0        9
    18.359724    60.695168    0.490189      11        0        9
    18.374168    61.489815    0.443753      11        0        9
    18.388611    61.465343    0.466854      11        0        9
    18.403051    61.749882    0.345702      11        0        9
    18.417488    61.498650    0.243659      11        0        9
    18.431923    61.451878    0.259251      11        0        9
    18.446358    61.106411    0.269446      11        0        9
    18.460787    61.294746    0.270467      11        0        9
    18.475216    59.938316    0.270732      11        0        9
    18.489643    63.206814    3.892269      11        0        9
    18.504065    61.494904    0.556740      11        0        9
    18.517977    61.730061    0.579712      11        0        9
    18.532394    61.655865    0.757690      11        0        9
    18.546810    61.751450    0.898547      11        0        9
    18.560713    60.149639    0.618099      11        0        9
    18.575123    61.279404    0.609272      11        0        9
    18.589531    62.411877    0.777427      11        0        9
    18.603937    60.829205    0.670315      11        0        9
    18.618340    62.871948    0.626239      11        0        9
    18.632740    61.732819    0.650903      11        0        9
    18.647141    60.845852    0.544685      11        0        9
    18.661537    61.939678    0.754656      11        0        9
    18.675930    63.285770    5.009073      11        0        9
    18.690323    60.829788    0.437064      11        0        9
    18.704712    64.209808    0.723007      11        0        9
    18.719097    63.265587    0.318094      11        0        9
    18.733482    62.469223    0.201628      11        0        9
    18.747864    64.641014    0.277197      11        0        9
    18.762245    66.963150    0.369423      11        0        9
    18.776623    67.343170    0.321073      11        0        9
    18.790997    64.879784    0.450286      11        0        9
    18.804850    65.057648    0.573372      11        0        9
    18.819220    63.382786    0.425288      11        0        9
    18.833588    63.414074    0.739609      11        0        9
    18.847431    62.498375    0.768779      11        0        9
    18.861794    61.812778    0.746924      11        0        9
    18.876154    61.599525    0.668864      11        0        9
    18.890511    62.660824    0.541670      11        0        9
    18.904869    62.472290    0.591953      11        0        9
    18.919220    61.872391    0.348025      11        0        9
    18.933571    62.811108    0.522312      11        0        9
    18.947920    62.419960    0.373160      11        0        9
    18.962265    61.083782    0.262948      11        0        9
    18.976610    62.467945    0.186592      11        0        9
    18.990952    65.518181    0.293837      11        0        9
    19.005291    62.342999    0.253846      11        0        9
    19.019627    61.960201    0.426840      11        0        9
    19.033962    62.811371    0.323638      11        0        9
    19.048294    61.979576    0.363190      11        0        9
    19.062626    62.661678    0.403015      11        0        9
    19.076885    66.634018    3.976021      11        0        9
    19.090614    62.754780    0.529433      11        0        9
    19.104935    63.858829    0.559468      11        0        9
    19.119255    63.886364    0.475932      11        0        9
    19.133574    63.146477    0.509434      11        0        9
    19.147888    61.419121    0.570601      11        0        9
    19.161669    64.908112    0.553483      11        0        9
    19.175980    62.593281    0.533467      11        0        9
    19.190287    62.944527    0.639330      11        0        9
    19.204592    63.906136    0.565140      11        0        9
    19.218895    65.164726    0.555814      11        0        9
    19.233196    61.898155    0.620459      11        0        9
    19.247496    64.015961    0.661058      11        0        9
    19.261791    64.743439    0.470761      11        0        9
    19.276085    60.709518    0.542687      11        0        9
    19.290379    66.956619    0.491367      11        0        9
    19.304668    62.370274    0.208779      11        0        9
    19.318954    64.207558    0.296041      11        0        9
    19.333241    63.890347    0.243192      11        0        9
    19.347523    63.624908    0.492663      11        0        9
    19.361803    64.192650    0.567254      11        0        9
    19.376081    65.344727    0.356761      11        0        9
    19.389816    60.060848    0.460112      11        0        9
    19.404089    65.030884    0.888126      11        0        9
    19.418360    64.264679    1.119834      11        0        9
    19.432629    65.921364    0.760905      11        0        9
    19.446754    61.577663    0.517895      11        0        9
    19.461018          nan         nan      11        0        9
    19.474735          nan         nan      11        0        9
    19.488995          nan         nan      11        0        9
    19.092781          nan         nan      20        1       10
    19.108795          nan         nan      20        1       10
    19.124790          nan         nan      20        1       10
    19.140764          nan         nan      20        1       10
    19.156721          nan         nan      20        1       10
    19.172661          nan         nan      20        1       10
    19.188581          nan         nan      20        1       10
    19.204485          nan         nan      20        1       10
    19.220371          nan         nan      20        1       10
    19.236237          nan         nan      20        1       10
    19.252087          nan         nan      20        1       10
    19.267918          nan         nan      20        1       10
    19.283730          nan         nan      20        1       10
    19.299526          nan         nan      20        1       10
    19.315304          nan         nan      20        1       10
    19.331062          nan         nan      20        1       10
    19.346806          nan         nan      20        1       10
    19.362518          nan         nan      20        1       10
    19.378216          nan         nan      20        1       10
    19.393906          nan         nan      20        1       10
    19.409578          nan         nan      20        1       10
    19.425232          nan         nan      20        1       10
    19.440872          nan         nan      20        1       10
    19.456493          nan         nan      20        1       10
    19.472095          nan         nan      20        1       10
    19.487682          nan         nan      20        1       10
    19.503250    63.918156    0.455758      20        1       10
    19.518805    63.849220    0.352782      20        1       10
    19.534340    64.672325    0.127911      20        1       10
    19.549858    65.078979    3.552563      20        1       10
    19.596104    64.743507    0.297121      20        1       10
    19.611557    62.469891    0.192674      20        1       10
    19.626993    64.695778    0.232275      20        1       10
    19.642414    64.246338    0.217878      20        1       10
    19.657818    63.067753    2.487592      20        1       10
    19.673204    63.734699    0.416585      20        1       10
    19.688576    63.202385    0.873549      20        1       10
    19.703907    63.494297    0.568038      20        1       10
    19.719246    65.314369    0.356866      20        1       10
    19.734364    62.959930    2.475117      20        1       10
    19.749670    62.476589    0.689680      20        1       10
    19.764961    63.151844    0.417023      20        1       10
    19.780235    63.913647    0.264167      20        1       10
    19.795492    69.601990    8.912120      20        1       10
    19.810734    63.217720    0.467837      20        1       10
    19.825962    63.411785    0.520060      20        1       10
    19.841171    64.220108    0.659425      20        1       10
    19.856365    64.750969    0.516641      20        1       10
    19.871544    62.931023    0.623590      20        1       10
    19.886707    67.021614    0.925299      20        1       10
    19.901833    68.186592    1.135645      20        1       10
    19.916962    63.931705    0.518247      20        1       10
    19.932079    65.128471    0.516522      20        1       10
    19.947178    65.706459    0.710430      20        1       10
    19.962263    68.917999    6.113873      20        1       10
    19.977333    62.035263    0.725554      20        1       10
    19.992386    69.171509    5.878444      20        1       10
    20.007423          nan         nan      20        1       10
    20.022448          nan         nan      20        1       10
    20.037457          nan         nan      20        1       10
    20.052448          nan         nan      20        1       10
    20.067404          nan         nan      20        1       10
    20.082365          nan         nan      20        1       10
    20.097311          nan         nan      20        1       10
    20.112244          nan         nan      20        1       10
    20.126984          nan         nan      20        1       10
    20.141886          nan         nan      20        1       10
    20.156775          nan         nan      20        1       10
    20.171648          nan         nan      20        1       10
    20.186506          nan         nan      20        1       10
    20.201326          nan         nan      20        1       10
    20.230797          nan         nan      20        1       10
    20.245598          nan         nan      20        1       10
    20.260384          nan         nan      20        1       10
    20.275154          nan         nan      20        1       10
    20.289909          nan         nan      20        1       10
    20.304653          nan         nan      20        1       10
    20.319357          nan         nan      20        1       10
    20.334068          nan         nan      20        1       10
    20.348766          nan         nan      20        1       10
    20.363451          nan         nan      20        1       10
    20.378120          nan         nan      20        1       10
    20.392776          nan         nan      20        1       10
    19.804163          nan         nan      19        1       11
    19.821333          nan         nan      19        1       11
    19.838482          nan         nan      19        1       11
    19.855612          nan         nan      19        1       11
    19.872719          nan         nan      19        1       11
    19.889809          nan         nan      19        1       11
    19.906876          nan         nan      19        1       11
    19.923923          nan         nan      19        1       11
    19.940952          nan         nan      19        1       11
    19.957960          nan         nan      19        1       11
    19.974949          nan         nan      19        1       11
    19.991917          nan         nan      19        1       11
    20.008863    60.956799    0.260560      19        1       11
    20.025791    61.257133    0.228581      19        1       11
    20.042702    61.176193    0.397329      19        1       11
    20.059589    61.110905    0.360415      19        1       11
    20.076458    59.074699    1.235919      19        1       11
    20.093309    62.836395    0.207390      19        1       11
    20.110138    61.140141    0.218298      19        1       11
    20.126949    59.338364    1.403534      19        1       11
    20.143742    63.505932    0.924874      19        1       11
    20.160515    60.776680    0.294896      19        1       11
    20.177267    60.975174    0.321474      19        1       11
    20.194002    60.805447    0.315889      19        1       11
    20.210716    61.055637    0.412454      19        1       11
    20.227413    61.806648    0.291816      19        1       11
    20.244089    61.890385    0.228801      19        1       11
    20.260750    61.829010    0.174809      19        1       11
    20.277388    69.019562    9.749923      19        1       11
    20.294008    60.055935    4.198617      19        1       11
    20.310612    60.291519    0.359365      19        1       11
    20.327194    63.517666    0.482899      19        1       11
    20.343758    62.332672    0.323536      19        1       11
    20.360306    67.842514    8.106755      19        1       11
    20.376833    62.648315    0.179959      19        1       11
    20.393341    64.749321    0.224417      19        1       11
    20.409834    62.902523    0.171545      19        1       11
    20.426308    64.059219    0.217511      19        1       11
    20.442760    65.400459    0.479952      19        1       11
    20.459198    63.193237    0.313017      19        1       11
    20.475616    65.020988    0.530844      19        1       11
    20.492018    70.014061    7.214589      19        1       11
    20.508394    62.951820    0.209402      19        1       11
    20.524755    65.188095    0.171531      19        1       11
    20.541100    62.910160    0.251643      19        1       11
    20.557430    69.636337   10.577610      19        1       11
    20.573742    63.468182    0.248158      19        1       11
    20.590034    62.162632    3.255393      19        1       11
    20.606308    63.552868    0.258045      19        1       11
    20.622566    63.667355    0.172919      19        1       11
    20.638807    65.093445    0.467523      19        1       11
    20.655029    64.830284    0.529484      19        1       11
    20.671236    64.317924    0.578847      19        1       11
    20.687424    68.748772    5.478343      19        1       11
    20.703594    65.638504    0.542263      19        1       11
    20.719749    65.031097    0.706119      19        1       11
    20.735886    63.639896    5.465695      19        1       11
    20.752007    66.251427    0.803334      19        1       11
    20.768108    66.572861    0.610226      19        1       11
    20.784195    66.530190    0.670237      19        1       11
    20.800255    63.914474    5.392793      19        1       11
    20.816305    65.911003    0.672331      19        1       11
    20.832336    66.355225    3.952152      19        1       11
    20.848354    64.961227    0.527603      19        1       11
    20.864357    66.234154    0.134618      19        1       11
    20.880341    66.583603    0.138997      19        1       11
    20.896196    69.143883    0.646029      19        1       11
    20.912148          nan         nan      19        1       11
    20.928083          nan         nan      19        1       11
    20.944002          nan         nan      19        1       11
    20.959906          nan         nan      19        1       11
    20.975792          nan         nan      19        1       11
    20.991652          nan         nan      19        1       11
    21.007504          nan         nan      19        1       11
    21.023340          nan         nan      19        1       11
    21.039160          nan         nan      19        1       11
    21.054863          nan         nan      19        1       11
    21.070652          nan         nan      19        1       11
    21.086426          nan         nan      19        1       11
    21.102184          nan         nan      19        1       11
    21.117924          nan         nan      19        1       11
    21.133650          nan         nan      19        1       11
    21.149349          nan         nan      19        1       11
    21.165043          nan         nan      19        1       11
    21.180719          nan         nan      19        1       11
