|  wavelength |       flux |     error | order |  module |  strip |
|      double |     double |    double |   int |     int |    int |
|          um |         Jy |        Jy |       |         |        |
|         nan |        nan |       nan |       |         |        |
    13.253986     0.955118    0.008452      15        0        5
    13.264719     0.975340    0.006654      15        0        5
    13.275449     0.968372    0.008984      15        0        5
    13.286178     0.984718    0.011234      15        0        5
    13.296904     0.960126    0.007065      15        0        5
    13.307629     0.966171    0.006997      15        0        5
    13.318352     0.977284    0.007009      15        0        5
    13.329072     0.984608    0.007943      15        0        5
    13.339800     0.966890    0.006692      15        0        5
    13.350525     0.966215    0.008331      15        0        5
    13.361240     0.965767    0.008488      15        0        5
    13.371954     0.970029    0.007707      15        0        5
    13.382666     0.960015    0.009798      15        0        5
    13.393375     0.973153    0.011385      15        0        5
    13.404084     0.972765    0.009017      15        0        5
    13.414791     0.962969    0.393789      15        0        5
    13.425495     0.987014    0.006407      15        0        5
    13.436197     0.975403    0.008325      15        0        5
    13.446898     0.979459    0.009592      15        0        5
    13.457410     0.966257    0.011653      15        0        5
    13.468107     0.982011    0.007657      15        0        5
    13.478803     0.976940    0.010989      15        0        5
    13.489496     0.991035    0.010502      15        0        5
    13.500188     0.966313    0.009682      15        0        5
    13.510878     0.967376    0.008764      15        0        5
    13.521565     0.976234    0.008623      15        0        5
    13.532251     0.982863    0.010797      15        0        5
    13.542935     0.980253    0.009933      15        0        5
    13.553618     0.963918    0.011502      15        0        5
    13.564299     0.974262    0.008995      15        0        5
    13.574978     0.988393    0.012045      15        0        5
    13.585655     0.983672    0.010648      15        0        5
    13.596331     0.980240    0.010551      15        0        5
    13.607004     0.968247    0.010547      15        0        5
    13.617676     0.975076    0.012186      15        0        5
    13.628345     0.984883    0.010088      15        0        5
    13.639013     0.989035    0.008939      15        0        5
    13.649488     0.978587    0.009591      15        0        5
    13.660152     0.973473    0.009454      15        0        5
    13.670815     0.993623    0.389567      15        0        5
    13.681476     1.003190    0.008074      15        0        5
    13.692135     1.013811    0.008424      15        0        5
    13.702791     0.996329    0.006794      15        0        5
    13.713448     0.999100    0.010469      15        0        5
    13.724100     0.985479    0.007621      15        0        5
    13.734752     1.018482    0.008444      15        0        5
